user_id,item_id,rating,user_idx,item_idx
88525821,Counter-Strike Global Offensive,10.0,2273,54
18149166,Dota 2,10.0,3917,52
164761364,Counter-Strike Global Offensive,5.0,4009,54
207869089,TERA,7.0,2678,432
36502549,Marvel Heroes 2015,6.0,2429,185
62545742,Counter-Strike Source,1.0,416,49
4834220,Call of Duty Advanced Warfare - Multiplayer,4.0,157,296
34901647,Tropico 5,2.0,4748,220
65958466,Metro 2033,1.0,162,304
20704366,Metro Last Light Redux,3.0,2820,1059
143877335,Stranded Deep,3.0,3676,613
160461131,Fistful of Frags,10.0,2941,330
163432200,Trove,9.0,4299,408
159852613,Robocraft,4.0,2806,129
51557405,The Elder Scrolls V Skyrim,10.0,2178,0
115959445,No More Room in Hell,2.0,512,102
175447188,Borderlands 2,3.0,1950,127
35039277,Torchlight,10.0,2046,131
150033540,Fallout New Vegas,10.0,4599,203
243808511,Dota 2,10.0,3048,52
268589228,Toribash,10.0,3806,333
173649791,Train Simulator,10.0,4125,340
17530772,Fallout 4,3.0,2609,1
9823354,Empire Total War,8.0,67,106
86433707,Left 4 Dead 2,2.0,3277,6
73564778,Batman Arkham Asylum GOTY Edition,3.0,2551,45
284897470,Team Fortress 2,10.0,4236,51
215721461,Town of Salem,1.0,4762,523
85366890,Dark Souls Prepare to Die Edition,3.0,630,295
206193312,Counter-Strike Global Offensive,10.0,1414,54
101339059,Blood Bowl Legendary Edition,2.0,3632,731
84236369,Spore,10.0,842,362
75463760,Cities Skylines,6.0,1522,155
228302915,Euro Truck Simulator 2,10.0,119,258
106806146,Orcs Must Die! 2,10.0,667,430
105159791,Counter-Strike Global Offensive,4.0,3101,54
193202632,Unturned,10.0,1295,74
202140438,Dirty Bomb,1.0,4370,514
97298878,Race The Sun,2.0,8,59
187484302,FINAL FANTASY VII,3.0,1179,285
93189271,DayZ,10.0,1733,36
102263723,Mount & Blade Warband,1.0,4077,72
95279056,BioShock Infinite,2.0,3885,270
188394070,Unturned,5.0,2701,74
188509200,Villagers and Heroes,1.0,3454,1016
77818807,The Elder Scrolls V Skyrim,6.0,4288,0
130369238,Saints Row The Third,10.0,1356,10
5270060,Counter-Strike Source,10.0,33,49
2259650,Borderlands,2.0,799,184
39524248,Team Fortress 2,4.0,528,51
10181060,Age of Empires III Complete Collection,5.0,2264,334
107743243,ARK Survival Evolved,1.0,1996,50
116912767,Wolfenstein The New Order,2.0,2317,620
196059860,Grand Theft Auto IV,5.0,2653,374
29239329,Legend of Grimrock,1.0,1242,772
164873736,Team Fortress 2,10.0,4328,51
37829487,Counter-Strike,2.0,3324,71
156965566,Sid Meier's Civilization V,10.0,2465,120
75277726,Grand Theft Auto San Andreas,6.0,362,312
37723786,Garry's Mod,1.0,1618,68
266799152,Unturned,10.0,2843,74
56038151,Deus Ex Human Revolution,1.0,40,23
62985928,Mystery PI The Vegas Heist,10.0,243,346
80363319,Total War SHOGUN 2,1.0,2040,192
286926470,Titan Quest Immortal Throne,1.0,3575,132
26762388,Portal 2,2.0,4001,22
63276972,Rust,1.0,53,157
55975168,Tropico 3 Absolute Power,2.0,1665,614
253121356,Call of Duty Modern Warfare 3,1.0,2919,159
201022896,Team Fortress 2,5.0,1290,51
210896662,Everlasting Summer,1.0,3766,858
29706117,Portal,4.0,4426,87
34858979,Half-Life 2 Lost Coast,2.0,2270,758
58977564,Counter-Strike Global Offensive,10.0,269,54
60744461,Deus Ex Human Revolution,3.0,3638,23
16645459,Half-Life 2 Episode Two,2.0,3535,280
243309251,Team Fortress 2,10.0,4437,51
30246419,A New Beginning - Final Cut,1.0,2234,1001
91859894,DRAGON BALL XENOVERSE,1.0,1855,211
16645459,Darksiders II,4.0,3535,175
154083425,Dishonored (RU),10.0,2241,213
32467994,Neverwinter Nights 2 Platinum,4.0,298,388
168882105,Team Fortress 2,10.0,1614,51
29081256,Team Fortress 2,10.0,4190,51
102295765,Terraria,8.0,3515,98
170853969,Counter-Strike Global Offensive,10.0,2063,54
7907686,Left 4 Dead 2,2.0,2495,6
32592631,Call of Duty Modern Warfare 2 - Multiplayer,10.0,51,46
187283749,Toribash,5.0,211,333
159190291,Construction-Simulator 2015,10.0,4105,871
103624897,BioShock Infinite,3.0,3455,270
228045441,Unturned,10.0,1285,74
134322141,Company of Heroes 2,6.0,3663,137
57541240,Call of Duty Modern Warfare 2,6.0,3441,47
164761364,Left 4 Dead 2,3.0,4009,6
117022366,Microsoft Flight Simulator X Steam Edition,2.0,4139,566
123974970,Dota 2,3.0,1641,52
95132622,Trine 2,1.0,2332,821
153017703,No More Room in Hell,1.0,4055,102
276225812,Team Fortress 2,1.0,1638,51
216088282,No More Room in Hell,2.0,1959,102
113196318,Starbound,4.0,2861,118
188189790,Warframe,3.0,1205,250
123397302,Dota 2,10.0,981,52
167785065,Dota 2,10.0,1318,52
53875128,Age of Empires II HD Edition,1.0,2,44
24469287,Mad Max,2.0,654,21
39899978,Batman Arkham Asylum GOTY Edition,10.0,3610,45
103371488,Portal 2,1.0,1945,22
221315846,Dota 2,10.0,4770,52
305912574,ARK Survival Evolved,10.0,578,50
43913966,Torchlight II,1.0,246,116
36978196,Counter-Strike Source,2.0,4369,49
64787956,RPG Maker VX Ace,2.0,271,365
137837203,H1Z1,6.0,1227,336
57974873,Total War ATTILA,3.0,481,199
132927208,Call of Duty Modern Warfare 3,10.0,3983,159
42061089,Left 4 Dead 2,2.0,127,6
227676589,Cubic Castles,10.0,4006,766
8949216,Kerbal Space Program,6.0,2761,239
26465134,The Elder Scrolls V Skyrim,4.0,1160,0
160965612,Braid,2.0,4653,719
53097340,Counter-Strike Source,2.0,4639,49
164296368,Borderlands 2 RU,7.0,1978,937
59713285,Insurgency,10.0,2654,5
189858084,Darksiders,9.0,500,179
131032344,Left 4 Dead 2,10.0,448,6
119428254,Warframe,1.0,3456,250
227083521,The Elder Scrolls IV Oblivion ,3.0,137,97
29915651,APB Reloaded,10.0,460,324
120237789,DRAGON BALL XENOVERSE,4.0,2509,211
66650717,Sid Meier's Civilization V,3.0,1780,120
1364546,Counter-Strike,10.0,264,71
115671217,Team Fortress 2,10.0,4166,51
102831764,Dota 2,10.0,1882,52
198804975,Battle Islands,10.0,2516,541
226923581,Counter-Strike Global Offensive,10.0,171,54
24632218,Terraria,3.0,4252,98
15095770,Half-Life Opposing Force,10.0,1518,635
166654761,The LEGO Movie - Videogame,2.0,4458,823
11794760,Terraria,2.0,2057,98
113546110,Left 4 Dead 2,2.0,2882,6
286084810,Dead Realm,10.0,2396,1023
135503830,Football Manager 2013,10.0,3753,251
130369238,Call of Duty Advanced Warfare - Multiplayer,5.0,1356,296
194111617,Counter-Strike Source,2.0,4239,49
199603191,DRAGON BALL XENOVERSE,2.0,602,211
92393218,Banished,1.0,452,153
147910240,Unturned,6.0,3270,74
100818860,Dota 2,5.0,4676,52
71777065,Endless Space,1.0,3578,234
58298928,Counter-Strike,10.0,3946,71
111754806,Warframe,1.0,683,250
48058475,DC Universe Online,1.0,59,165
109393227,Dota 2,10.0,4339,52
51699341,Call of Duty Modern Warfare 3,3.0,1942,159
20366600,The Typing of The Dead Overkill,1.0,1896,925
131940023,Divinity Original Sin,1.0,391,360
171965445,Unturned,4.0,2297,74
183771438,Team Fortress 2,4.0,3691,51
163896673,South Park The Stick of Truth,2.0,1938,32
45974860,Call of Duty Black Ops - Multiplayer,5.0,613,48
29753085,Counter-Strike Source,10.0,3024,49
206896748,Garry's Mod,10.0,4716,68
59332369,FINAL FANTASY XIII,2.0,4446,3
104120883,Counter-Strike Global Offensive,7.0,1568,54
127208680,SMITE,10.0,3508,101
193087158,Total War SHOGUN 2,1.0,3266,192
170474212,Rust,10.0,1692,157
54103616,Counter-Strike,10.0,20,71
249025556,Dota 2,10.0,1471,52
77542968,Counter-Strike,10.0,4362,71
92393218,Assassin's Creed IV Black Flag,10.0,452,358
77194239,Dota 2,1.0,2652,52
63157803,Dota 2,10.0,2548,52
26027937,Mark of the Ninja,1.0,4176,170
166604341,Besiege,2.0,3371,456
231333981,Unturned,10.0,3111,74
10608804,Counter-Strike,10.0,4101,71
155420511,Team Fortress 2,10.0,2260,51
167417654,Fallout New Vegas,10.0,3168,203
7440594,Assassin's Creed II,2.0,447,14
68963476,Counter-Strike Source,10.0,4069,49
59529444,Call of Duty Modern Warfare 2,10.0,1315,47
91800733,Call of Duty Modern Warfare 3,2.0,217,159
102552233,The Sims(TM) 3,3.0,1304,100
121280370,Terraria,10.0,247,98
110248234,Call of Duty Modern Warfare 3 - Multiplayer,3.0,4408,134
6439568,Call of Duty Ghosts - Multiplayer,2.0,3997,427
276090576,Aftermath,2.0,4649,653
62481936,Metro 2033,6.0,2190,304
209869297,NBA 2K15,10.0,3589,791
35039277,Left 4 Dead,8.0,2046,99
66687732,Portal 2,10.0,3512,22
127850470,Blood Bowl Chaos Edition,1.0,642,570
24469287,Darksiders II,3.0,654,175
33622085,Left 4 Dead 2,2.0,2107,6
101690993,Saints Row 2,2.0,558,458
100351493,The Stanley Parable,3.0,1023,91
192742937,Dota 2,10.0,3492,52
160767652,Borderlands 2,4.0,4727,127
22301321,Call of Duty Black Ops - Multiplayer,4.0,1964,48
65398650,Shank 2,2.0,1422,820
97634356,Mount & Blade Warband,10.0,650,72
64350487,Call of Duty Modern Warfare 2,10.0,4595,47
51382080,PAYDAY 2,5.0,4117,109
166880158,Commandos 2 Men of Courage,2.0,4287,1309
39622853,The Witcher 3 Wild Hunt,10.0,666,195
105384518,Kerbal Space Program,7.0,1007,239
76027799,Call of Duty Modern Warfare 2,5.0,2819,47
50032397,Call of Duty Modern Warfare 3,1.0,3549,159
180236782,Team Fortress 2,10.0,4510,51
62097332,Call of Duty Modern Warfare 2 - Multiplayer,10.0,2528,46
168324795,Counter-Strike Global Offensive,7.0,4351,54
162076421,Dota 2,10.0,922,52
39622853,PAYDAY 2,9.0,666,109
121531316,Team Fortress 2,10.0,1411,51
137508279,Saints Row The Third,1.0,335,10
171726897,Dragon Age Origins,4.0,1182,241
119530092,The Sims(TM) 3,5.0,3268,100
219481235,Tom Clancy's Ghost Recon Phantoms - NA,10.0,1502,204
176539817,Garry's Mod,3.0,515,68
33282871,Counter-Strike Source,2.0,1199,49
83148759,The Elder Scrolls V Skyrim,10.0,4682,0
101690993,Fallout 4,5.0,558,1
150789931,PAYDAY 2,2.0,1258,109
175263669,Starbound,1.0,4306,118
91303257,Dota 2,10.0,4106,52
90302081,Sleeping Dogs,10.0,2392,33
285600472,Relic Hunters Zero,4.0,1657,872
193486352,Magicka Wizard Wars,3.0,1305,326
97614578,PAYDAY 2,3.0,2700,109
16645459,The Walking Dead,2.0,3535,279
122492047,Pro Cycling Manager 2014,9.0,1985,940
303129589,Age of Mythology Extended Edition,8.0,3698,546
112626210,The Elder Scrolls V Skyrim,6.0,3347,0
49462664,Space Pirates and Zombies,2.0,1642,17
142775542,Vampire The Masquerade - Bloodlines,4.0,2494,545
32710856,Super Monday Night Combat,10.0,2331,1012
54194546,DARK SOULS II Scholar of the First Sin,5.0,320,410
302394761,WARMODE,10.0,4664,434
156675178,Tomb Raider,3.0,2044,53
121884238,Tom Clancy's Ghost Recon Phantoms - EU,3.0,4577,260
77194086,Counter-Strike Global Offensive,7.0,2605,54
58640737,Call of Duty Modern Warfare 2,10.0,3811,47
202427012,Ultra Street Fighter IV,1.0,3544,2
113446397,XCOM Enemy Unknown,10.0,3530,138
49380630,Counter-Strike Source,10.0,2091,49
76894278,Alien Swarm,10.0,1832,460
106057222,XCOM Enemy Unknown,9.0,277,138
70915652,Dota 2,10.0,3052,52
165065938,Just Cause 2 Multiplayer Mod,5.0,3401,450
122551425,Dota 2,10.0,1563,52
49342564,Company of Heroes 2,2.0,1850,137
45774794,Global Agenda,3.0,1407,712
59925638,Call of Duty Modern Warfare 2,2.0,3968,47
137837203,Counter-Strike Global Offensive,10.0,1227,54
20366600,Team Fortress 2,3.0,1896,51
157080495,Starbound,7.0,1451,118
296283194,Bloodline Champions,2.0,3411,730
225392937,Gotham City Impostors Free To Play,4.0,1863,284
99255590,Counter-Strike Global Offensive,10.0,1698,54
48028873,Age of Empires II HD Edition,1.0,386,44
240551525,Garry's Mod,9.0,2496,68
138941587,Awesomenauts,2.0,1570,63
69009454,Batman Arkham City,1.0,595,123
110107925,Counter-Strike Global Offensive,10.0,2412,54
78671103,Team Fortress 2,10.0,2266,51
226597231,Boring Man - Online Tactical Stickman Combat,1.0,555,542
22371742,Braid,2.0,1022,719
172518437,Arma 2 Operation Arrowhead,6.0,3771,146
64023574,The Elder Scrolls V Skyrim,3.0,2904,0
27873947,Day of Defeat,10.0,1452,556
225973147,Dota 2,10.0,1726,52
24632218,Sid Meier's Civilization V,2.0,4252,120
39622853,Terraria,1.0,666,98
80363319,Fallout 4,2.0,2040,1
34177747,Terraria,6.0,190,98
160461131,Tom Clancy's Ghost Recon Phantoms - NA,3.0,2941,204
151015947,Portal,3.0,1585,87
91085389,The Elder Scrolls V Skyrim,10.0,4601,0
11970504,Team Fortress 2,5.0,3500,51
33651880,Freaking Meatbags,3.0,1669,876
55426012,Portal 2,2.0,1387,22
94297466,Football Manager 2012,10.0,2009,228
27139623,Mafia II,2.0,2716,57
142183287,Left 4 Dead 2,10.0,245,6
48149238,Crusader Kings II,9.0,1871,301
210172601,Town of Salem,4.0,503,523
38731746,EVGA PrecisionX 16,10.0,3528,1215
183490713,Tom Clancy's Ghost Recon Phantoms - NA,1.0,2997,204
87059822,Rust,10.0,972,157
66052983,DC Universe Online,1.0,762,165
44370809,Left 4 Dead 2,3.0,4199,6
19302548,Counter-Strike Global Offensive,10.0,2482,54
189191657,Robocraft,10.0,46,129
44874005,Marvel Heroes 2015,1.0,1750,185
561758,Call of Duty Modern Warfare 2,1.0,3377,47
17497581,Marvel Puzzle Quest,1.0,1723,119
87162199,Tom Clancy's Ghost Recon Phantoms - EU,1.0,227,260
47384202,Star Wars Knights of the Old Republic,1.0,1905,428
69434488,Wargame AirLand Battle,2.0,1405,328
50700418,Empire Total War,3.0,3642,106
136219907,Dota 2,10.0,3679,52
79073449,FINAL FANTASY VIII,2.0,2452,692
106147454,Hitman Absolution,2.0,477,161
23883383,Counter-Strike Source,10.0,195,49
164511211,Counter-Strike Global Offensive,10.0,774,54
115571373,Call of Duty Black Ops II - Zombies,1.0,1673,481
21539893,Sid Meier's Civilization V,5.0,3078,120
10162301,Divinity Original Sin,2.0,4529,360
245859173,Team Fortress 2,5.0,1027,51
17495098,Counter-Strike,6.0,4590,71
57103808,Arma 3,3.0,52,142
140050187,Left 4 Dead 2,10.0,4593,6
91627755,Infestation Survivor Stories,5.0,2251,507
86733992,Starbound,1.0,590,118
109173829,OMSI 2,10.0,4076,878
100818860,Killing Floor,10.0,4676,299
101725007,Rust,2.0,926,157
130312302,Arma 2 Operation Arrowhead,2.0,2353,146
80471276,Counter-Strike Global Offensive,10.0,4353,54
168703116,DC Universe Online,10.0,2134,165
205731112,Counter-Strike Global Offensive,10.0,4388,54
9563573,Torchlight II,4.0,2748,116
132008856,Dota 2,10.0,1569,52
213720494,Counter-Strike Global Offensive,5.0,2626,54
81574839,Call of Duty Black Ops - Multiplayer,10.0,4243,48
43955374,Call of Duty Modern Warfare 2 - Multiplayer,2.0,1622,46
62990992,Sid Meier's Civilization V,8.0,2834,120
91859894,Terraria,3.0,1855,98
62811725,Left 4 Dead 2,5.0,1831,6
156675178,Borderlands 2,2.0,2044,127
62097332,Farming Simulator 2013,4.0,2528,513
32467994,Disciples III Renaissance,5.0,298,386
176449171,Counter-Strike Global Offensive,5.0,4769,54
35039277,"Warhammer 40,000 Dawn of War II",9.0,2046,177
7249363,Half-Life Opposing Force,2.0,1578,635
77665527,Sid Meier's Civilization V,10.0,3361,120
54310644,PAYDAY 2,10.0,3687,109
169653526,Robocraft,1.0,3619,129
118664413,Grand Theft Auto San Andreas,10.0,363,312
49413665,Knights of Honor,5.0,1336,789
57433226,Counter-Strike Global Offensive,8.0,388,54
2083767,Hero Academy,10.0,1166,756
108454875,Dota 2,10.0,2887,52
264500948,Batman Arkham City GOTY,4.0,1902,27
156271246,Hazard Ops,7.0,1580,857
208464394,Don't Starve Together Beta,2.0,2903,398
16574348,Counter-Strike Source,6.0,4025,49
163162333,Unturned,1.0,3402,74
91952768,Call of Duty Modern Warfare 3 - Multiplayer,10.0,3723,134
12610800,PAYDAY 2,2.0,347,109
217779981,Trove,1.0,3426,408
144412676,Dota 2,10.0,2770,52
82156706,Chivalry Medieval Warfare,8.0,3965,237
49350285,Counter-Strike Source,10.0,199,49
110478743,The Witcher 3 Wild Hunt,2.0,3665,195
127272741,Team Fortress 2,1.0,2275,51
87832209,Counter-Strike Global Offensive,10.0,367,54
61614735,Arma 3,10.0,863,142
103731895,The Binding of Isaac,2.0,3352,290
47163562,Football Manager 2012,10.0,2085,228
103984034,Sid Meier's Civilization V,10.0,561,120
80630217,Dungeon Defenders,3.0,2744,105
270917796,Rocket League,8.0,4331,13
154485753,Football Manager 2016,2.0,2430,253
225379182,Counter-Strike Global Offensive,10.0,2541,54
198850929,War Thunder,3.0,3803,144
198105109,Terraria,10.0,253,98
171160183,Team Fortress 2,3.0,3172,51
66255019,The Elder Scrolls V Skyrim,10.0,1385,0
276090576,Rocket League,8.0,4649,13
101878879,Game of Thrones - A Telltale Games Series,1.0,3722,946
55334302,Napoleon Total War,5.0,2073,150
24204083,Call of Duty Black Ops - Multiplayer,3.0,790,48
124725852,Mount & Blade Warband,3.0,3028,72
167167647,Garry's Mod,4.0,2256,68
275529528,Warface,10.0,1015,267
65958466,Half-Life 2,1.0,162,37
176223416,Counter-Strike Global Offensive,3.0,3643,54
170904528,Counter-Strike Source,1.0,2565,49
59005471,The Elder Scrolls V Skyrim,10.0,2299,0
148467772,Tom Clancy's Ghost Recon Phantoms - NA,2.0,1168,204
175087399,Dota 2,10.0,4589,52
77387906,Counter-Strike Condition Zero,10.0,3588,70
238830374,Borderlands The Pre-Sequel,5.0,1934,243
298884520,Portal 2,2.0,3108,22
206857830,Kingdoms CCG,10.0,3562,568
252217917,Dota 2,10.0,3484,52
236188947,Grand Theft Auto V,10.0,3964,4
65754991,Batman Arkham Asylum GOTY Edition,3.0,2881,45
222050169,Counter-Strike Global Offensive,3.0,2860,54
153991478,The Mighty Quest For Epic Loot,3.0,3475,448
239816635,Goat Simulator,10.0,835,633
63990035,Counter-Strike Global Offensive,10.0,2728,54
168031436,Fallout New Vegas,10.0,72,203
182220992,Counter-Strike Global Offensive,10.0,244,54
27403206,Scribblenauts Unlimited,1.0,2102,224
58057627,Counter-Strike Global Offensive,10.0,1371,54
146762928,Farming Simulator 15,7.0,2863,483
111212436,Mount & Blade Warband,10.0,2437,72
31668589,Day of Defeat Source,3.0,2095,480
63441290,FINAL FANTASY XIII,1.0,3846,3
150909485,Ori and the Blind Forest,5.0,4056,443
211544205,Counter-Strike Global Offensive,10.0,612,54
33300480,Half-Life 2,4.0,717,37
5990132,Castle Story,4.0,3238,1166
35419030,Half-Life 2,10.0,1076,37
105503045,Clicker Heroes,7.0,4169,371
144071257,The Witcher 3 Wild Hunt,2.0,3445,195
183999086,Divine Souls,2.0,1792,909
73187712,Train Simulator,10.0,505,340
191979928,MotoGP14,3.0,3016,1106
216088282,Unturned,10.0,1959,74
183838531,Left 4 Dead 2,2.0,3240,6
298222970,The Witcher 3 Wild Hunt,10.0,381,195
96588736,Crysis 2 Maximum Edition,2.0,1741,885
216025815,PlanetSide 2,1.0,406,151
47384303,Might & Magic X - Legacy ,3.0,4645,809
171691017,PAYDAY 2,2.0,1401,109
22301321,Killing Floor,1.0,1964,299
58289184,Fallout 4,1.0,4194,1
46055854,RAGE,3.0,1460,594
252983257,Counter-Strike Global Offensive,10.0,3596,54
253253005,The Binding of Isaac,10.0,1063,290
140820563,The Forest,4.0,4321,419
183241744,Dota 2,1.0,4061,52
283922576,Tom Clancy's Ghost Recon Phantoms - NA,10.0,2603,204
149291366,Dota 2,3.0,240,52
117022366,Call of Duty Ghosts,1.0,4139,521
213737989,Unturned,2.0,782,74
158944454,Garry's Mod,3.0,690,68
90541290,Call of Duty Black Ops - Multiplayer,3.0,379,48
99264709,Arma 3,1.0,1916,142
7418489,Counter-Strike Source,10.0,4412,49
152959594,Counter-Strike Global Offensive,2.0,1021,54
94670160,Call of Duty Modern Warfare 3 - Multiplayer,10.0,3708,134
49767455,Counter-Strike Global Offensive,7.0,179,54
15196746,SpaceChem,1.0,1764,887
23643789,Counter-Strike Global Offensive,10.0,2696,54
41887439,Mount & Blade Warband,2.0,3485,72
113196318,PlanetSide 2,2.0,2861,151
69033837,The Ship,10.0,2789,955
124537977,Football Manager 2014,10.0,1991,252
99766416,Half-Life 2,10.0,955,37
7203603,The Lord of the Rings Online,6.0,1257,292
65117175,Portal 2,2.0,16,22
30440303,DayZ,1.0,932,36
127117386,Age of Empires II HD Edition,10.0,3702,44
56038151,NARUTO SHIPPUDEN Ultimate Ninja STORM 3 Full Burst,5.0,40,121
79865632,"Warhammer 40,000 Dawn of War II",6.0,2883,177
78053539,Team Fortress 2,10.0,4068,51
46607365,"Warhammer 40,000 Dawn of War II  Retribution",8.0,3141,215
103848468,The Elder Scrolls V Skyrim,7.0,4079,0
157469247,Garry's Mod,10.0,186,68
79073449,Game of Thrones ,3.0,2452,806
83770731,Path of Exile,3.0,3245,309
171266433,Dota 2,10.0,1957,52
42657809,MLB 2K10,2.0,4735,1379
67176371,Supreme Commander 2,2.0,1912,289
203387556,Mass Effect 2,10.0,726,196
242886720,Clicker Heroes,1.0,4566,371
12144171,FTL Faster Than Light,5.0,3489,42
75064242,BioShock 2,3.0,3103,794
47887890,Counter-Strike Source,10.0,4178,49
156426681,Call of Duty Modern Warfare 3,2.0,4374,159
144347801,Counter-Strike Global Offensive,2.0,126,54
71335402,Counter-Strike Source,2.0,4557,49
148322156,Heroes & Generals,2.0,3775,108
93085014,Total War ROME II - Emperor Edition,5.0,36,111
39622853,Dragon Age Origins - Ultimate Edition,1.0,666,201
77194239,EVE Online,5.0,2652,126
92595907,DRAGON BALL XENOVERSE,5.0,3608,211
66650717,Planetary Annihilation,1.0,1780,373
133938767,Empires,10.0,2043,951
49413665,Anno 1404,1.0,1336,630
163114751,Sid Meier's Civilization IV Warlords,10.0,2593,1046
34177747,Fallout New Vegas,1.0,190,203
75368808,Expeditions Conquistador,1.0,1892,924
197328486,Assassin's Creed Brotherhood,10.0,1277,449
67579257,Dying Light,2.0,3857,18
45617627,Dishonored,1.0,2460,466
17530772,Mafia II,1.0,2609,57
115167911,Just Cause 3,2.0,3000,589
53875128,Rocket League,4.0,2,13
185079540,The Elder Scrolls V Skyrim,10.0,2760,0
